BlueID,RedID,Blue_Elixir_Leaked,Red_Elixir_Leaked,Win
2908R9VPR,2PGQVPPL0,2.03,28.2,1
2908R9VPR,YVGQRLPGY,15.12,3.91,0
2908R9VPR,UQCJ2Q2LY,6.07,21.07,1
2908R9VPR,20LL2GCRGQ,11.24,16.24,1
2908R9VPR,VV9YGCP20,3.7,8.38,1
2908R9VPR,20PQGRJCPR,6.69,13.69,0
2908R9VPR,QG8RGCJ,3.38,3.09,0
2908R9VPR,20LYGRJRPG,5.37,3.98,1
2908R9VPR,VQ0828VLG,0.29,1.46,1
2908R9VPR,QQ0GG80CG,6.68,9.68,0
2908R9VPR,RJG90QGLQ,1.14,4.38,1
2908R9VPR,LRCUJLU98,2.59,15.66,1
2908R9VPR,892GCY90,4.25,4.82,0
2908R9VPR,20QLVCYQ8U,0.0,10.78,0
2908R9VPR,VY2YRQYJ,0.0,10.45,0
2908R9VPR,2Y8PQG0L9,0.0,12.11,0
2908R9VPR,ULPPVCUCQ,0.0,7.7,0
2908R9VPR,2000Q2L0CV,0.0,4.57,0
2908R9VPR,20QRLQP8LG,0.0,1.97,1
20QRLQP8LG,VVCR08V8,0.0,10.03,0
20QRLQP8LG,YUPJGYG0U,0.0,55.02,1
20QRLQP8LG,CRCVCVGLU,0.62,4.97,0
20QRLQP8LG,UVVVQ8JQV,0.53,1.17,1
20QRLQP8LG,V9R9U2JJ8,3.9,12.17,1
20QRLQP8LG,VU808QUL8,0.99,11.36,1
20QRLQP8LG,UJQGP20LJ,0.21,15.93,1
20QRLQP8LG,20PJ2YUQRU,1.31,0.0,1
20QRLQP8LG,VUCV9U090,2.27,8.71,1
20QRLQP8LG,JLYYQGU9Q,0.0,0.0,0
20QRLQP8LG,VJYQGRUC9,0.78,0.0,0
20QRLQP8LG,V8JVQ00VP,0.15,0.0,1
20QRLQP8LG,20JV082LR8,0.0,0.57,1
20QRLQP8LG,VQ2JYGGRY,9.25,0.01,0
20QRLQP8LG,V2J2VGVC8,2.88,2.38,1
20QRLQP8LG,9CQLLGVJ2,0.04,4.75,1
20QRLQP8LG,VU80GJR0G,1.53,8.84,1
20QRLQP8LG,20YUCPQQQ8,3.26,1.21,1
20QRLQP8LG,V8RUQPR2P,1.57,7.69,0
20QRLQP8LG,V9280VP8L,0.61,2.47,1
20QRLQP8LG,2089JC8GLV,8.91,0.0,1
20QRLQP8LG,20RLUC9GUR,2.16,3.57,1
20QRLQP8LG,VJJGJU0LQ,2.91,3.34,0
20QRLQP8LG,UVPUPVGLC,0.57,1.03,1
20QRLQP8LG,20C8VJLY0U,0.44,23.57,1
20QRLQP8LG,ULJ8Q98CU,3.45,6.0,1
20QRLQP8LG,VJUQ8G8U2,2.1,4.41,1
20QRLQP8LG,VRYUP28LY,0.27,8.44,1
20QRLQP8LG,20GGYJVQGY,0.09,10.49,1
20QRLQP8LG,VPLQJ99YQ,0.48,1.53,0
20QRLQP8LG,20P2G2VUYU,2.69,0.0,1
20QRLQP8LG,20PUYRR9QV,0.49,2.88,1
20QRLQP8LG,U9GCP9YU2,1.21,0.0,0
20QRLQP8LG,UR9GYVJR9,5.56,0.0,1
UR9GYVJR9,20Y8U22J9L,0.0,1.25,1
UR9GYVJR9,PUJYQCCL,0.94,0.0,0
UR9GYVJR9,V089VGPYL,0.0,0.0,0
UR9GYVJR9,VYJPQUPQL,0.11,2.04,1
UR9GYVJR9,VVU98P8RQ,0.25,2.33,0
UR9GYVJR9,JQYCQC2CQ,0.0,3.31,1
UR9GYVJR9,VYJ80V9CJ,0.0,0.73,1
UR9GYVJR9,VL2UVJRLG,4.28,4.41,1
UR9GYVJR9,9VQ2YPJ2Y,31.32,1.32,0
UR9GYVJR9,VYRJRYGPL,22.21,3.32,0
UR9GYVJR9,YLL8Q0YJY,0.2,1.27,1
UR9GYVJR9,VYRCJPV9G,0.84,3.14,0
UR9GYVJR9,20LPLQGQQ8,0.0,0.0,1
UR9GYVJR9,20VYU2GV8V,0.76,1.09,1
UR9GYVJR9,20VYVJG9Q8,28.03,2.66,0
UR9GYVJR9,VQYC028GG,23.06,3.18,0
UR9GYVJR9,UVUQ0YJL2,0.42,0.75,1
UR9GYVJR9,RC9J9GG00,23.42,0.23,0
UR9GYVJR9,VL2U99QCJ,0.28,4.38,1
UR9GYVJR9,2VUCY9VCR,0.45,1.67,1
UR9GYVJR9,9CQ2RLUU,0.0,0.25,0
UR9GYVJR9,20Y2GJ9PJ9,0.0,1.74,0
UR9GYVJR9,209URG88YP,0.48,3.75,1
UR9GYVJR9,2RLLPPUJ2,0.08,0.23,0
UR9GYVJR9,VPLY8290P,0.74,0.94,1
UR9GYVJR9,20P90CUGV,1.38,1.59,0
UR9GYVJR9,2LP29C090,0.0,7.56,0
UR9GYVJR9,VPV09V920,28.22,0.0,1
UR9GYVJR9,2URCQ0J9J,0.0,0.0,0
UR9GYVJR9,Q82UGGCUQ,2.41,4.68,0
UR9GYVJR9,982YLQ9G,0.0,2.56,1
UR9GYVJR9,RYLYJCJGL,15.01,1.48,0
UR9GYVJR9,UJYRUR88L,16.6,0.0,1
UR9GYVJR9,Y8LJVGU2V,9.73,0.0,1
UR9GYVJR9,8G8LUVG9Q,24.4,0.0,1
UR9GYVJR9,P0YPLGJGV,0.0,10.41,0
P0YPLGJGV,J0YYUV2U8,15.83,4.17,1
P0YPLGJGV,8G98GLUU8,15.44,7.33,1
P0YPLGJGV,UC9UP8RV2,0.04,4.53,1
P0YPLGJGV,UQPGCCR2L,0.0,4.88,0
P0YPLGJGV,U9UVC0Q8J,3.53,2.96,0
P0YPLGJGV,J80JJG8R0,2.31,2.7,0
P0YPLGJGV,R228R8CP9,2.21,3.31,0
P0YPLGJGV,8LP9GYGLY,3.21,2.81,0
P0YPLGJGV,GRLGUV8JQ,4.74,0.14,0
P0YPLGJGV,VYJ2G8VPC,0.37,1.59,1
P0YPLGJGV,JJU90QPYL,6.61,13.66,1
P0YPLGJGV,VYJ0U9P2G,2.15,5.41,0
P0YPLGJGV,VQYJCR2U2,0.59,2.86,1
P0YPLGJGV,VQL2JLP9U,3.9,12.9,1
P0YPLGJGV,RCJ9CCQJY,1.89,9.28,1
P0YPLGJGV,VYRJCVUYG,0.78,1.3,1
P0YPLGJGV,2QG88PQRY,0.0,7.26,0
P0YPLGJGV,200GL0PV0Q,0.0,1.74,1
P0YPLGJGV,20Y8RPQ9U9,0.68,6.45,0
P0YPLGJGV,Y2JVUCCCL,0.0,0.64,0
P0YPLGJGV,LPVGV9RP,6.53,17.37,1
P0YPLGJGV,CY09Q2J9U,0.16,4.11,1
P0YPLGJGV,20RQ8LJVUL,0.0,3.42,1
P0YPLGJGV,PPUG2YRU8,0.61,5.38,1
P0YPLGJGV,20RQ2Y8PPV,1.45,9.26,1
P0YPLGJGV,200G98V8GJ,1.28,12.96,1
P0YPLGJGV,VL80LQP0R,0.45,0.84,0
P0YPLGJGV,CRGCYQ0CQ,0.05,0.21,0
P0YPLGJGV,9CPPYC29L,12.38,21.12,0
P0YPLGJGV,GJCCUVGQV,0.18,1.58,0
P0YPLGJGV,P0LL2VV2G,0.0,15.93,0
P0YPLGJGV,QPCLR0ULG,18.7,0.0,1
P0YPLGJGV,9C228RRL,9.68,0.0,1
P0YPLGJGV,PPJ8CVY2,1.06,0.0,0
PPJ8CVY2,L0Y8CL2U,10.31,0.07,0
PPJ8CVY2,U0QJ9CJVC,3.64,0.88,0
PPJ8CVY2,VL20C0P9P,0.0,5.0,1
PPJ8CVY2,8JUQQCV,1.02,3.0,1
PPJ8CVY2,8RP0CQ0U,0.0,0.0,1
PPJ8CVY2,PVJU2R2L8,0.0,0.0,1
PPJ8CVY2,PVVPYLG90,0.0,15.0,1
PPJ8CVY2,VPGGU9Y2,0.0,0.0,0
PPJ8CVY2,PPY2CQ8UY,0.0,0.35,1
PPJ8CVY2,CLY2CP980,0.0,0.0,1
PPJ8CVY2,U8YU2LLYP,0.32,9.84,0
PPJ8CVY2,9V80U0PYG,1.6,2.21,0
PPJ8CVY2,UUPQ909GV,0.88,7.03,0
PPJ8CVY2,J9R2PGQ0,0.0,1.47,1
PPJ8CVY2,G2U0URJVL,0.0,1.17,0
PPJ8CVY2,RU2R2Y2JP,1.03,1.56,0
PPJ8CVY2,Y8RQ09PGG,0.56,2.41,0
PPJ8CVY2,LR9CCUY8Y,0.0,3.38,0
PPJ8CVY2,LLJRQPC2Y,0.0,3.37,0
PPJ8CVY2,8JRQ2GY8G,2.31,1.6,1
PPJ8CVY2,8YRJCL88L,2.7,6.13,0
PPJ8CVY2,Y90V29QVJ,2.81,2.99,0
PPJ8CVY2,8VVGPV0V,3.02,1.66,1
PPJ8CVY2,JCLYRU,0.0,0.89,1
PPJ8CVY2,G9CGYYR90,0.22,5.41,1
PPJ8CVY2,VGGJ2GC99,1.3,1.67,0
PPJ8CVY2,V99J2GYQU,0.0,1.37,1
V99J2GYQU,V8LYLQ9QU,24.94,4.42,0
V99J2GYQU,V222QC8RC,4.02,18.15,0
V99J2GYQU,CCGJ2CGUQ,3.38,7.16,1
V99J2GYQU,JQC02LRJQ,1.17,0.7,1
V99J2GYQU,90GQUV22U,8.18,5.41,1
V99J2GYQU,VPP8VVP2Y,10.93,11.39,0
V99J2GYQU,8YL98UUCR,7.24,0.35,1
V99J2GYQU,RY9UUC9QQ,11.41,12.41,1
V99J2GYQU,2G8LJ2Y8Y,5.52,0.37,1
V99J2GYQU,V9YGQYRG9,13.03,2.39,1
V99J2GYQU,UJ2JQC9RY,11.24,5.67,1
V99J2GYQU,V9CULQLYJ,4.62,5.15,1
V99J2GYQU,2G80UQJ9R,2.8,0.0,1
V99J2GYQU,2VY8J0QRU,10.16,11.41,1
V99J2GYQU,20RQQQ2CPY,5.89,1.04,1
V99J2GYQU,ULQJ8LJGY,9.32,9.41,1
V99J2GYQU,V0RYGQQJ0,9.27,4.61,1
V99J2GYQU,20LQPPP222,3.09,0.31,1
V99J2GYQU,VYYLCGPC9,14.53,0.04,1
V99J2GYQU,L89YRL8R2,9.39,1.59,0
V99J2GYQU,20082PRR8Q,6.84,4.38,1
V99J2GYQU,U9P0UUJRY,6.59,1.59,1
V99J2GYQU,209P9CQLUV,14.32,29.24,1
V99J2GYQU,R0P29VJ8Q,1.57,2.62,1
V99J2GYQU,99U0GYQ9G,12.76,11.01,0
V99J2GYQU,VVJLVCRYJ,18.94,13.18,1
V99J2GYQU,8G92J8GYP,7.46,0.1,0
V99J2GYQU,GJR2V92PR,17.39,29.39,1
V99J2GYQU,209UCLRLJG,2.88,0.73,1
V99J2GYQU,UJ2JLQJ08,5.41,1.6,0
V99J2GYQU,209UGLPQ09,0.0,0.0,1
209UGLPQ09,20CYJRU99J,0.0,0.0,1
209UGLPQ09,20Y8RPQV0L,8.26,1.01,1
209UGLPQ09,UCCGQUVVJ,0.0,0.14,0
209UGLPQ09,20Y0CV9V2U,6.98,0.0,0
209UGLPQ09,20VYU280G2,1.66,1.17,1
209UGLPQ09,20LYRGLJJ0,0.0,0.24,1
209UGLPQ09,20LYRPQ89V,0.0,0.46,1
209UGLPQ09,20LYJ0CG89,0.0,3.03,0
209UGLPQ09,200R8P2RPY,0.0,0.3,1
209UGLPQ09,VYRULQQ02,0.0,0.3,0
209UGLPQ09,20VL02GQ0Y,0.0,0.5,1
209UGLPQ09,20LL20QGC9,0.46,11.18,1
209UGLPQ09,VQ09JLCJG,0.0,1.35,1
209UGLPQ09,20QC220LQC,0.0,0.63,0
209UGLPQ09,VPL9Q0C0U,0.0,0.66,1
209UGLPQ09,209UGGPVYG,1.63,7.63,1
209UGLPQ09,20JP8JCGVU,0.0,1.0,0
209UGLPQ09,VL2ULCJQP,0.0,5.71,0
209UGLPQ09,VVP82J9YC,0.0,8.41,1
209UGLPQ09,209UGJUYRV,0.0,1.3,0
209UGLPQ09,20Y9JRVP92,0.0,5.08,1
209UGLPQ09,L08QYGU8U,0.0,0.0,0
209UGLPQ09,VVP9LQ0JY,3.7,15.32,1
209UGLPQ09,20YYPJL8QR,4.83,0.0,0
209UGLPQ09,209UL99CC0,0.0,19.56,1
209UGLPQ09,209UR8J98J,0.0,7.49,1
209UGLPQ09,VYRJLLY22,1.74,15.74,1
209UGLPQ09,V82JP80LQ,0.28,2.32,0
209UGLPQ09,209UJQ9G8U,0.88,17.08,0
209UGLPQ09,20G99PP0V0,0.0,19.09,1
209UGLPQ09,2PCP0JUJP,1.11,0.0,0
209UGLPQ09,CJYV8YJ0Q,0.0,20.13,0
CJYV8YJ0Q,PYPC9R0YY,2.56,2.83,0
CJYV8YJ0Q,YC2CPUUJY,2.48,4.28,1
CJYV8YJ0Q,2P8Y0LLPV,1.32,3.46,1
CJYV8YJ0Q,2GPJU22C,3.19,2.96,1
CJYV8YJ0Q,YV8QQQPRJ,3.66,2.99,0
CJYV8YJ0Q,LY9999290,0.38,0.7,1
CJYV8YJ0Q,2V9YCJ0JL,16.13,0.0,1
CJYV8YJ0Q,2LLQGPJ8,19.49,0.0,1
CJYV8YJ0Q,UQ28PPPL8,11.63,0.0,1
CJYV8YJ0Q,JRU809UJP,8.63,0.0,1
CJYV8YJ0Q,8PGU2JYG8,31.55,0.0,1
CJYV8YJ0Q,C2PY02Q9U,6.15,0.0,1
CJYV8YJ0Q,QRPU0QCCR,0.97,5.33,1
CJYV8YJ0Q,VLG2QJUQG,0.0,0.0,1
CJYV8YJ0Q,G2VQU8CU9,1.41,1.25,1
CJYV8YJ0Q,9882J9LQP,0.0,0.28,1
CJYV8YJ0Q,290PQ09G8,8.35,0.0,1
CJYV8YJ0Q,LG2UVL0L8,1.31,6.41,1
CJYV8YJ0Q,202Q8R0828,0.21,17.02,1
CJYV8YJ0Q,C0LV0GRJJ,0.3,9.38,1
CJYV8YJ0Q,2YVJJ08Q8,0.8,2.64,0
CJYV8YJ0Q,PYPRYU20C,0.45,5.66,1
CJYV8YJ0Q,UVQLRRL0V,0.07,19.35,1
CJYV8YJ0Q,C8GL8LPQC,7.53,5.55,1
CJYV8YJ0Q,Y2JLCR9G8,0.0,2.43,0
CJYV8YJ0Q,LGQG998GJ,2.31,4.6,0
CJYV8YJ0Q,8GLG0RQ9,0.32,7.52,1
CJYV8YJ0Q,828QL9YCV,2.42,0.0,1
CJYV8YJ0Q,8QC0YYGV9,1.09,5.52,0
CJYV8YJ0Q,PCVGQQ2G,0.03,3.24,0
CJYV8YJ0Q,U2CJ28GRY,0.52,0.0,0
CJYV8YJ0Q,22PYVCVGY,0.38,5.13,1
CJYV8YJ0Q,802VPUUGQ,0.45,0.73,0
CJYV8YJ0Q,U9RY0JLPQ,2.17,9.09,1
CJYV8YJ0Q,RJLJC99CQ,2.24,0.71,1
CJYV8YJ0Q,899GVQLLP,1.2,0.09,0
899GVQLLP,80PGVCYY,7.81,1.66,0
899GVQLLP,CVL22GGP0,25.7,2.97,0
899GVQLLP,VQCLRVJ2R,1.59,12.83,0
899GVQLLP,89GP2CP2V,11.7,1.24,1
899GVQLLP,VY9U98CYC,0.12,0.99,1
899GVQLLP,QL9YLQ0RC,1.39,0.06,1
899GVQLLP,C8R299U0,0.41,0.41,1
899GVQLLP,GLG9R8LJ,1.96,1.23,0
899GVQLLP,PVU0JYYCP,0.26,0.0,1
899GVQLLP,GC09VVQQ2,2.06,3.41,1
899GVQLLP,V288LYYRP,0.0,0.96,0
899GVQLLP,CRVRCQ9RC,5.28,0.0,1
899GVQLLP,GCP80C288,7.56,3.05,1
899GVQLLP,CJ2CJUJP9,0.28,0.0,1
899GVQLLP,9J220RPC,10.63,7.78,0
899GVQLLP,CUQGVY8LR,0.0,0.41,1
899GVQLLP,8QP9YGJ8V,0.55,0.0,1
899GVQLLP,20LYRJQPYR,0.94,0.82,1
899GVQLLP,J9LRG80Q9,0.0,0.0,1
899GVQLLP,RV8Q0QVP,2.03,0.36,1
899GVQLLP,VQYUYPCPP,2.26,2.67,0
899GVQLLP,JLL2RUC0R,4.89,2.88,0
899GVQLLP,VJJU00LJC,3.91,6.05,1
899GVQLLP,QC99YYYGC,1.52,0.57,0
899GVQLLP,8V8GQYVV,11.5,0.0,0
899GVQLLP,R02RCCPP8,8.67,13.87,0
899GVQLLP,9VR2G0LGR,7.62,8.24,1
899GVQLLP,V0V0PQRUP,7.92,19.01,1
899GVQLLP,QCCLU2VPC,0.39,0.68,1
899GVQLLP,209VRLQLJG,1.17,1.14,0
209VRLQLJG,PC00GLPVC,1.41,0.0,0
209VRLQLJG,2YRVL0L82,0.41,0.0,1
209VRLQLJG,VRULRV80L,0.38,0.8,1
209VRLQLJG,VVV98GR08,2.64,7.27,1
209VRLQLJG,GCJV2RP89,6.06,0.0,0
209VRLQLJG,Q82C229P9,26.58,10.58,1
209VRLQLJG,P8QQU02UC,8.69,1.03,0
209VRLQLJG,ULP8YPR98,6.74,2.53,1
209VRLQLJG,L9LQUG2VY,0.0,5.41,1
209VRLQLJG,RUCYVR829,13.18,6.18,1
209VRLQLJG,R9QGVJY82,10.41,3.41,1
209VRLQLJG,CUGQ9JVJL,2.0,5.88,1
209VRLQLJG,RCPJ9RJRG,38.41,10.41,0
209VRLQLJG,L90QY2U2,0.64,3.6,0
209VRLQLJG,CCGQ20Q02,0.0,8.58,1
209VRLQLJG,9GYUYPVL,0.0,11.46,1
209VRLQLJG,U0VY20JUL,0.06,0.0,1
209VRLQLJG,C82JLVG2,4.4,0.0,1
209VRLQLJG,22VQPUGL,0.0,0.35,1
209VRLQLJG,20892Q2C00,4.52,0.43,1
209VRLQLJG,LQULCJQ2U,0.0,0.51,0
209VRLQLJG,209UQP0YGV,1.11,0.92,1
209VRLQLJG,VY8YR8VVU,7.26,6.86,1
209VRLQLJG,2V2C2U02J,0.39,0.0,1
209VRLQLJG,QYCUYPLJ,0.0,1.0,0
209VRLQLJG,PCJV80CY8,0.0,0.0,0
209VRLQLJG,YCP2082JV,0.0,25.81,1
209VRLQLJG,UYUJP2UUP,5.46,20.69,1
209VRLQLJG,2P2JC0PPJ,0.0,18.06,1
2P2JC0PPJ,9Y00PP0R8,0.0,5.85,0
2P2JC0PPJ,2C0UPLJV,1.78,0.14,0
2P2JC0PPJ,8LG9UJ0G,1.89,1.92,1
2P2JC0PPJ,G20QJ2RC,0.0,0.61,0
2P2JC0PPJ,U0YG9J0Q9,0.0,2.18,0
2P2JC0PPJ,CP8J02P82,0.0,12.55,1
2P2JC0PPJ,9Y8JPPVYP,1.89,1.57,1
2P2JC0PPJ,QYJJVGR00,1.6,2.57,0
2P2JC0PPJ,UUG0J8R8R,0.0,2.1,1
2P2JC0PPJ,VCYYJQU9Y,1.35,2.6,1
2P2JC0PPJ,20R8QV0YU,16.14,13.14,0
2P2JC0PPJ,VYLUY8R20,4.41,4.64,1
2P2JC0PPJ,888GLYJ08,0.0,0.75,0
2P2JC0PPJ,V9RUQVYPU,5.09,3.21,0
2P2JC0PPJ,VC22VR9,2.38,1.96,1
2P2JC0PPJ,P28QPUJRV,3.41,0.0,1
2P2JC0PPJ,JP2GQQ90G,1.1,0.1,1
2P2JC0PPJ,J8R928PCU,5.73,1.6,0
2P2JC0PPJ,QV8QPLVQR,0.0,0.07,0
2P2JC0PPJ,20GJP0JLR,0.0,0.42,1
2P2JC0PPJ,LU8898J,0.01,0.0,0
2P2JC0PPJ,CV822G0GG,0.43,0.0,1
2P2JC0PPJ,JJQRV2UVQ,1.27,0.0,0
2P2JC0PPJ,PV0PY0PVL,0.1,9.7,1
2P2JC0PPJ,C2GY2LCRQ,0.24,1.2,0
2P2JC0PPJ,P9LQY2R2J,0.0,1.41,0
2P2JC0PPJ,2LL99UC,0.63,0.3,1
2P2JC0PPJ,YLPU0JVLJ,1.53,0.07,0
2P2JC0PPJ,UU8PPCCRP,2.41,0.0,1
2P2JC0PPJ,VG2GVYC0L,0.0,2.38,0
2P2JC0PPJ,UJLP8UU2R,0.0,23.0,0
2P2JC0PPJ,882PJU9V8,0.0,13.91,0
2P2JC0PPJ,YGL8L9VYR,0.0,6.89,1
2P2JC0PPJ,29U92QGVQ,0.0,8.45,0
2P2JC0PPJ,UCQY9Q8CU,0.0,0.56,1
UCQY9Q8CU,20U8R9QGGL,0.0,0.0,1
UCQY9Q8CU,200G80G0C8,0.0,0.5,1
UCQY9Q8CU,VYRU98JR0,0.0,4.42,1
UCQY9Q8CU,VYUCLCGRQ,0.0,1.35,1
UCQY9Q8CU,20LYRJUCLP,0.0,3.1,1
UCQY9Q8CU,VYC0LVJQL,28.95,8.95,0
UCQY9Q8CU,VYRVRCVR9,0.0,1.37,1
UCQY9Q8CU,200GYRY0JY,21.5,1.71,0
UCQY9Q8CU,VYRJYGQ88,3.82,0.64,0
UCQY9Q8CU,20Y90CPRQC,0.0,0.28,1
UCQY9Q8CU,VQLL2YP89,0.0,0.82,1
UCQY9Q8CU,VQYRYQ2LQ,0.0,0.0,1
UCQY9Q8CU,20RVLVJ090,0.0,0.23,0
UCQY9Q8CU,20J8L0UL9Q,0.0,0.0,1
UCQY9Q8CU,20LYCRVJV2,36.13,13.13,0
UCQY9Q8CU,VYJ8JCPUY,0.0,1.37,1
UCQY9Q8CU,VYRCPQGY0,22.38,0.0,0
UCQY9Q8CU,VYRC2PUJ8,0.93,0.32,1
UCQY9Q8CU,20LYVG922C,36.27,11.34,0
UCQY9Q8CU,20VL0RJYC2,0.0,2.49,1
UCQY9Q8CU,VU8GGLJ8L,0.0,1.28,0
UCQY9Q8CU,VQYRP2PQC,0.0,2.49,1
UCQY9Q8CU,200G9PY0CG,0.61,10.31,1
UCQY9Q8CU,20LYCLRYJV,0.02,6.81,1
UCQY9Q8CU,VQYQPY0LG,7.59,1.0,0
UCQY9Q8CU,20VL8V2LYJ,0.0,2.95,1
UCQY9Q8CU,VYJG0VL2U,0.0,2.17,1
UCQY9Q8CU,VYJ0VCPY0,0.0,14.16,0
UCQY9Q8CU,208GYJ8URP,0.0,0.0,0
UCQY9Q8CU,20CQCLYJU2,0.0,0.5,1
UCQY9Q8CU,2GJ0GRJ09,1.64,0.0,0
UCQY9Q8CU,CL80V0J0C,1.09,0.0,0
UCQY9Q8CU,CJ0C8LCUU,0.0,6.84,0
UCQY9Q8CU,9GPVLPU9J,0.71,0.0,0
9GPVLPU9J,V0RG0QCQY,3.12,8.3,0
9GPVLPU9J,2U8VPLRY,0.0,0.28,1
9GPVLPU9J,YP8P2GJVG,5.37,7.53,1
9GPVLPU9J,RUJ0J2VLG,2.28,1.84,1
9GPVLPU9J,RRLUVRVQ2,3.5,6.18,0
9GPVLPU9J,V8PGVQU89,0.0,8.36,1
9GPVLPU9J,8CURRQG0L,0.51,2.45,0
9GPVLPU9J,80V88P2YL,0.0,7.37,1
9GPVLPU9J,CQ0LPL22U,26.28,13.77,0
9GPVLPU9J,VQQQR98RG,0.0,18.26,0
9GPVLPU9J,89YL0GYRY,0.0,5.23,1
9GPVLPU9J,UQUV8PU29,0.66,1.21,1
9GPVLPU9J,P8V99YC88,0.0,5.41,0
9GPVLPU9J,CRPVQC20C,1.52,4.27,1
9GPVLPU9J,828PC9PVU,16.95,11.95,0
9GPVLPU9J,JVRJUQQGP,0.27,16.95,1
9GPVLPU9J,G9JQR8PL,0.0,0.0,1
9GPVLPU9J,VQCCYJJ2G,3.38,5.02,0
9GPVLPU9J,80RUGPJPV,8.92,0.15,0
9GPVLPU9J,QQ9Q2C8Y0,2.59,0.94,1
9GPVLPU9J,829JG9GP,0.0,0.82,0
9GPVLPU9J,9U8G2RJRG,7.41,0.61,1
9GPVLPU9J,Q9QRGCY,1.46,3.12,1
9GPVLPU9J,29C0VCCCC,6.39,11.29,1
9GPVLPU9J,P0VLR8QV,0.77,0.75,1
9GPVLPU9J,VGLL2J2QR,9.41,6.41,1
9GPVLPU9J,2JJC2CG9,1.28,0.73,0
9GPVLPU9J,8GL8080RL,0.0,1.07,0
9GPVLPU9J,UUV0V2PLL,0.37,3.76,1
9GPVLPU9J,8QQ8PYP90,2.92,4.04,1
9GPVLPU9J,CJCLYC8L9,1.1,0.45,1
9GPVLPU9J,GRCGCPJRJ,1.09,1.9,1
9GPVLPU9J,RUPQL9RGG,3.99,2.43,1
RUPQL9RGG,VG98YJYLJ,0.31,0.0,1
RUPQL9RGG,V2PRC0JL8,0.35,2.35,0
RUPQL9RGG,YLUP2GCGQ,1.14,5.17,1
RUPQL9RGG,UC2UCCJRC,4.34,5.34,1
RUPQL9RGG,YYYCLL02L,11.03,0.0,0
RUPQL9RGG,URCG0JQYY,3.5,0.0,0
RUPQL9RGG,8Q2U980R,7.34,0.0,0
RUPQL9RGG,20LCRLQCV0,4.08,3.38,1
RUPQL9RGG,20RCJRQ828,3.75,2.25,1
RUPQL9RGG,V0PYYQ2CR,0.77,3.3,0
RUPQL9RGG,R0Y8YVPYR,6.05,3.37,0
RUPQL9RGG,JGQ0YJ8Q9,3.06,3.23,0
RUPQL9RGG,CCQPG8U9R,1.41,0.9,1
RUPQL9RGG,2U0JLVUQY,18.46,0.46,0
RUPQL9RGG,92899VUV8,4.77,11.81,1
RUPQL9RGG,J0220LQQ9,1.14,2.07,1
RUPQL9RGG,UPRRL0C2G,3.02,1.93,1
RUPQL9RGG,RYR8CVYV9,1.59,0.0,0
RUPQL9RGG,V0VU292LP,1.14,2.32,0
RUPQL9RGG,VC89CRVLC,1.35,9.46,0
RUPQL9RGG,28LP2UCP,0.23,0.61,0
RUPQL9RGG,L0YV89VL9,0.6,7.49,1
RUPQL9RGG,UC8PVJ80C,0.41,2.41,1
RUPQL9RGG,29RRU2V8Y,0.0,0.0,1
RUPQL9RGG,C2P0QQCCC,1.41,3.06,0
RUPQL9RGG,UP8220GCJ,0.41,1.03,0
RUPQL9RGG,UUPUV0L8Q,2.42,0.98,1
RUPQL9RGG,9CLVQC0GC,2.42,6.87,0
RUPQL9RGG,GJPQQRYP8,2.53,1.64,1
RUPQL9RGG,G0CJV09JL,2.63,5.41,1
G0CJV09JL,JUP9YQYY0,14.14,0.64,0
G0CJV09JL,PCJ92GCY,0.0,4.58,1
G0CJV09JL,P8VUYRRCY,5.69,1.64,0
G0CJV09JL,2Y9LRL0CL,0.75,0.0,0
G0CJV09JL,R8GQGVQV2,0.67,7.41,1
G0CJV09JL,RVYLGCL0P,0.71,8.04,1
G0CJV09JL,9G9CQL2P9,1.67,0.06,1
G0CJV09JL,QVP89JGPV,0.94,1.41,1
G0CJV09JL,V8QJLRQQL,2.03,0.0,1
G0CJV09JL,UQPQR09CQ,0.23,0.55,1
G0CJV09JL,PLR8PUVYP,0.23,12.97,1
G0CJV09JL,LQ0QR82UC,0.41,4.75,0
G0CJV09JL,PRUUL2RP,1.83,6.35,1
G0CJV09JL,2CUCVLQRU,1.21,3.1,1
G0CJV09JL,9RPL2VLYC,0.0,2.32,0
G0CJV09JL,22G2GPQJ,2.85,4.41,0
G0CJV09JL,2LJLR0R2,0.03,3.41,1
G0CJV09JL,9CP0QU89,0.11,1.0,1
G0CJV09JL,UGUJ29U02,6.22,0.42,0
G0CJV09JL,JUQUCGUPG,0.0,1.37,1
G0CJV09JL,RUY0R2Q8P,4.74,4.96,1
G0CJV09JL,VULY9LL8C,0.21,1.64,0
G0CJV09JL,JQCJ8LUQC,0.2,0.0,1
G0CJV09JL,2LUP9JJ,6.41,9.41,1
G0CJV09JL,C2PQ8RJ8L,1.41,6.41,1
G0CJV09JL,U8YVU9VV0,0.14,0.0,1
G0CJV09JL,Y08Q8U9G8,0.27,0.0,1
G0CJV09JL,9VGVUG9LY,0.0,10.76,0
G0CJV09JL,JUURGGJQQ,0.0,9.95,0
G0CJV09JL,208VY92UQJ,0.0,7.8,0
G0CJV09JL,2UUP98R02,0.0,11.9,0
G0CJV09JL,2VPJQR9U,0.85,0.0,0
